Time,Latitude,Longitude, Image Name
17/04/2022 23:01:15,1.0223467506879576,84.31922215306638,img_164.jpg
17/04/2022 23:01:41,2.3565281777828155,85.25964028129908,img_165.jpg
17/04/2022 23:02:07,3.6931162898198204,86.20434524422939,img_166.jpg
17/04/2022 23:02:34,5.071540811968314,87.18290850022086,img_167.jpg
17/04/2022 23:03:01,6.426911900968619,88.15094555769089,img_168.jpg
17/04/2022 23:03:27,7.759739982822085,89.11010790683821,img_169.jpg
17/04/2022 23:03:53,9.085531738266644,90.07289796208022,img_170.jpg
17/04/2022 23:04:19,10.422494810314339,91.0542309817542,img_171.jpg
17/04/2022 23:04:46,11.758898560210726,92.04735469220626,img_172.jpg
17/04/2022 23:05:12,13.071146727478288,93.03616396224255,img_173.jpg
17/04/2022 23:05:39,14.41408434454224,94.06400705425689,img_174.jpg
17/04/2022 23:06:05,15.71288853474166,95.07532417240701,img_175.jpg
17/04/2022 23:06:32,17.031864237128698,96.12180466177168,img_176.jpg
17/04/2022 23:06:58,18.33702274065499,97.17883516119393,img_177.jpg
17/04/2022 23:07:24,19.622082481254242,98.24281040644595,img_178.jpg
17/04/2022 23:07:49,20.86052889616971,99.29230513646814,img_179.jpg
17/04/2022 23:08:15,22.110134159177292,100.37771242059836,img_180.jpg
17/04/2022 23:08:41,23.33555272942003,101.47051115544716,img_181.jpg
17/04/2022 23:09:06,24.55460396767473,102.58831813107106,img_182.jpg
17/04/2022 23:09:32,25.764815444645812,103.73129238893581,img_183.jpg
17/04/2022 23:09:57,26.962026748653543,104.89784284880476,img_184.jpg
17/04/2022 23:10:23,28.15047675564156,106.09464240593903,img_185.jpg
17/04/2022 23:10:48,29.32174472417497,107.31574568427521,img_186.jpg
17/04/2022 23:11:14,30.49936459208129,108.58936703466803,img_187.jpg
17/04/2022 23:11:40,31.659540059807412,109.89381338145625,img_188.jpg
17/04/2022 23:12:06,32.800195134719104,111.22951959723856,img_189.jpg
17/04/2022 23:12:32,33.911313378698694,112.58685613898103,img_190.jpg
17/04/2022 23:12:57,35.020904294884794,114.00384105200926,img_191.jpg
17/04/2022 23:13:23,36.110095239710766,115.46139496391592,img_192.jpg
17/04/2022 23:13:49,37.17822580178055,116.96245927811597,img_193.jpg
17/04/2022 23:14:15,38.20626311063553,118.4823894332966,img_194.jpg
17/04/2022 23:14:40,39.20951483277771,120.04572418263803,img_195.jpg
17/04/2022 23:15:06,40.189056288983835,121.65830363178452,img_196.jpg
17/04/2022 23:15:31,41.141454719437434,123.31890758109431,img_197.jpg
17/04/2022 23:15:56,42.06868815350097,125.03591893121872,img_198.jpg
17/04/2022 23:16:22,42.962747207855315,126.79917885860856,img_199.jpg
17/04/2022 23:16:47,43.82989139184621,128.6262937535633,img_200.jpg
17/04/2022 23:17:13,44.66234896903545,130.50680228259102,img_201.jpg
17/04/2022 23:17:39,45.47115794633184,132.4739099043567,img_202.jpg
17/04/2022 23:18:05,46.232940933061315,134.47722896992755,img_203.jpg
17/04/2022 23:18:30,46.95145194889772,136.52852568015,img_204.jpg
17/04/2022 23:18:56,47.627701713845525,138.6349433690673,img_205.jpg
17/04/2022 23:19:21,48.25697745134166,140.78575423186254,img_206.jpg
17/04/2022 23:19:46,48.84164808118116,142.99350451863842,img_207.jpg
17/04/2022 23:20:12,49.37860183818482,145.25239003339084,img_208.jpg
17/04/2022 23:20:37,49.86517047942108,147.55580181940192,img_209.jpg
17/04/2022 23:21:02,50.30220871312276,149.9139822428236,img_210.jpg
17/04/2022 23:21:28,50.68508925163555,152.30780101758228,img_211.jpg
17/04/2022 23:21:53,51.01343036868229,154.7383714844603,img_212.jpg
17/04/2022 23:22:19,51.28647388525879,157.206260764236,img_213.jpg
17/04/2022 23:22:44,51.502547025379336,159.7037586910475,img_214.jpg
17/04/2022 23:23:09,51.66078417146206,162.23002424880664,img_215.jpg
17/04/2022 23:23:35,51.759651676304124,164.7682833894524,img_216.jpg
17/04/2022 23:24:00,51.79888679313505,167.31099213719588,img_217.jpg
17/04/2022 23:24:26,51.77872497277505,169.84269521785748,img_218.jpg
17/04/2022 23:24:51,51.6989913101325,172.38247606282098,img_219.jpg
